h,data,real,pred,naive
12,2021-09-05,0.0,0.10733630098205334,0.0
12,2021-09-12,1.0,0.14929656243429107,0.0
12,2021-09-19,0.0,0.28918533414988434,0.0
12,2021-09-26,0.0,-0.14536622505613422,0.0
12,2021-10-03,0.0,-0.11301243782959051,0.0
12,2021-10-10,1.0,0.019718467156121043,0.0
12,2021-10-17,0.0,0.19112255535736417,0.0
12,2021-10-24,2.0,0.8823355500697503,0.0
12,2021-10-31,0.0,0.7510781135638179,0.0
12,2021-11-07,1.0,0.936704835550893,0.0
12,2021-11-14,2.0,1.1635156845997046,0.0
12,2021-11-21,9.0,1.2550975848079557,0.0
12,2021-11-28,20.0,1.590071949588036,0.0
12,2021-12-05,51.0,4.186661536445393,1.0
12,2021-12-12,203.0,12.85866939236035,0.0
12,2021-12-19,269.0,16.833099837683292,0.0
12,2021-12-26,463.0,64.95360015055061,0.0
12,2022-01-02,482.0,27.635831880440534,1.0
12,2022-01-09,524.0,219.48750333332706,0.0
12,2022-01-16,753.0,234.2694096201273,2.0
12,2022-01-23,879.0,155.60238927321348,0.0
12,2022-01-30,569.0,329.84993338902996,1.0
12,2022-02-06,344.0,76.53750238372042,2.0
12,2022-02-13,223.0,108.8349703696931,9.0
12,2022-02-20,313.0,361.206960057299,20.0
12,2022-02-27,122.0,530.686406299921,51.0
12,2022-03-06,92.0,110.26344485213183,203.0
12,2022-03-13,61.0,105.6343436868303,269.0
12,2022-03-20,17.0,17.41265775346127,463.0
12,2022-03-27,26.0,31.08835411916698,482.0
12,2022-04-03,19.0,20.146086670112613,524.0
12,2022-04-10,14.0,51.59706610889124,753.0
12,2022-04-17,24.0,30.775399161078816,879.0
12,2022-04-24,13.0,21.485534329552014,569.0
12,2022-05-01,11.0,11.937574771389288,344.0
12,2022-05-08,11.0,9.736624514202397,223.0
12,2022-05-15,3.0,12.306580355389192,313.0
12,2022-05-22,3.0,1.9277520042264937,122.0
12,2022-05-29,3.0,0.5394752397864105,92.0
12,2022-06-05,1.0,1.868937624780321,61.0
12,2022-06-12,2.0,1.1405680916260181,17.0
12,2022-06-19,0.0,0.9597852084115128,26.0
12,2022-06-26,3.0,0.005576456879862274,19.0
12,2022-07-03,0.0,1.2019025605080367,14.0
12,2022-07-10,1.0,-0.19041194929149086,24.0
12,2022-07-17,0.0,1.011782211451088,13.0
12,2022-07-24,1.0,-0.6167766467841529,11.0
12,2022-07-31,0.0,1.4535726677755176,11.0
12,2022-08-07,0.0,-0.027175891229566686,3.0
12,2022-08-14,6.0,0.20660488143965822,3.0
12,2022-08-21,11.0,0.9212568429522828,3.0
12,2022-08-28,7.0,2.7666020229555133,1.0
12,2022-09-04,9.0,4.049039086216011,2.0
12,2022-09-11,10.0,2.348285992081001,0.0
12,2022-09-18,4.0,3.4577526561460235,3.0
12,2022-09-25,0.0,4.478304153253691,0.0
12,2022-10-02,1.0,3.3755089061192383,1.0
12,2022-10-09,0.0,1.1491896626321192,0.0
12,2022-10-16,3.0,2.867847590948827,1.0
12,2022-10-23,2.0,2.688271984628525,0.0
12,2022-10-30,0.0,1.3785050667112273,0.0
12,2022-11-06,2.0,0.9260530852003551,6.0
12,2022-11-13,0.0,0.8295334880860827,11.0
12,2022-11-20,10.0,0.04402969163897566,7.0
12,2022-11-27,7.0,0.8827684541709941,9.0
12,2022-12-04,27.0,0.8116511502810828,10.0
12,2022-12-11,37.0,13.228389556179378,4.0
12,2022-12-18,93.0,34.801479645628014,0.0
12,2022-12-25,199.0,126.85208385559817,1.0
12,2023-01-01,250.0,88.11178208602576,0.0
12,2023-01-08,360.0,217.8971020024324,3.0
12,2023-01-15,541.0,13.253808786863214,2.0
12,2023-01-22,589.0,271.33418189949145,0.0
12,2023-01-29,581.0,70.84265991599565,2.0
12,2023-02-05,760.0,266.2689876575333,0.0
12,2023-02-12,762.0,317.22704732751106,10.0
12,2023-02-19,540.0,117.73674992926063,7.0
12,2023-02-26,473.0,-0.7355750613072097,27.0
12,2023-03-05,450.0,35.458919834652825,37.0
12,2023-03-12,225.0,167.86170953205735,93.0
12,2025-09-07,3.0,3.5478334746678457,6.0
12,2025-09-14,2.0,2.23786217197848,3.0
12,2025-09-21,1.0,2.9910923122562356,9.0
12,2025-09-28,1.0,1.2256942066401393,6.0
12,2025-10-05,0.0,2.0008672104820495,7.0
12,2025-10-12,2.0,0.6985325600031773,5.0
12,2025-10-19,1.0,2.3414354607042744,4.0
12,2025-10-26,1.0,1.4984271700768306,8.0
12,2025-11-02,1.0,0.7730550278132259,4.0
12,2025-11-09,1.0,29.951767299256407,0.0
12,2025-11-16,1.0,5.242441014863258,5.0
12,2025-11-23,1.0,6.097566119485334,2.0
12,2025-11-30,0.0,20.22413485986493,3.0
12,2025-12-07,1.0,53.41190131213132,2.0
12,2025-12-14,0.0,80.28536584867247,1.0
12,2025-12-21,0.0,122.58538298527483,1.0
12,2025-12-28,0.0,80.46140929223883,0.0
12,2026-01-04,0.0,58.97014958966326,2.0
12,2026-01-11,0.0,262.0333152048995,1.0
12,2026-01-18,0.0,10.589206192860429,1.0
12,2026-01-25,2.0,57.16224003317086,1.0
12,2026-02-01,1.0,391.92717700349044,1.0
